# Time-averaged data for fix muavg
# TimeStep v_muex v_boltz v_wvol
68500 -3.01759 157.859 16133.4
68600 -2.44086 59.9966 16149.7
68700 -2.08881 33.2403 16178.3
68800 -6.68986 74723.7 16114.4
68900 -4.56388 2112.11 16067.7
69000 -2.99434 151.821 16084.9
69100 -3.13277 191.502 16173.2
69200 -2.93466 137.358 16283.6
69300 -1.29713 8.80925 16337.3
69400 -4.539 2025.77 16277.8
69500 -2.78331 106.561 16159.7
69600 -2.7904 107.836 16140
69700 -2.64653 84.7133 16193.2
69800 -4.82591 3277.9 16169.8
69900 -3.61548 430.347 16173.7
70000 -2.65222 85.5261 16181.3
70100 -3.58637 409.842 16166.1
70200 -3.75911 547.584 16126.8
70300 -3.36807 284.177 16184.1
70400 -4.42387 1670.01 16270.3
70500 -0.869864 4.30212 16279.5
70600 -5.97609 22567.6 16276.1
70700 -2.56044 73.3231 16248.6
70800 -4.01933 847.265 16223.5
70900 -3.05769 168.84 16199.6
71000 -2.18077 38.784 16169.9
71100 -3.86925 658.695 16152.8
71200 -2.66188 86.923 16182
71300 -7.44503 265205 16251.5
71400 -1.65428 16.0368 16274.9
71500 -3.4243 312.284 16227.9
71600 -2.49943 66.1906 16195.9
71700 -3.6877 485.769 16206.8
71800 -4.68062 2568.96 16186.9
71900 -0.0613606 1.10841 16107.7
72000 -5.61132 12239.4 16038.3
72100 -0.111306 1.20527 16029.2
72200 -3.83975 626.896 16035.2
72300 -3.6202 433.772 16018.1
72400 -3.42201 311.084 16036.2
72500 -1.89302 23.9351 16079.6
72600 -8.10671 804655 16125.2
72700 -6.48241 52763.4 16140.5
72800 -4.32395 1412.32 16116.4
72900 -3.66915 470.889 16138.4
73000 -1.80674 20.7101 16100.3
73100 -8.85894 2.84184e+06 16061.6
73200 -2.29157 46.706 16074.9
73300 -9.39696 7.00701e+06 16076.4
73400 -3.00953 155.738 16084.6
73500 -5.95164 21660.8 16131.6
73600 -3.32452 264.157 16147.4
73700 -6.94063 113799 16124.8
73800 -5.83201 17722.6 16095.4
73900 -3.55191 386.822 16104.2
74000 -3.02518 159.881 16058
74100 -2.36134 52.5051 16052.7
74200 -3.64158 449.61 16038.3
74300 -2.43856 59.7655 16028.3
74400 -1.66681 16.3774 16039.7
74500 -3.0964 180.169 16037.6
74600 -2.88254 125.859 16091.2
